base_coin,filter_decision,filter_reason,vol_filter_decision,vol_filter_reason,vol_cutoff,vol_quantile,std_spread,std_spread_long,std_spread_short,std_status,n_ticks,days_with_ticks,vol_window_start,vol_window_end,market_cap_usd,median_rel_vol,p99_max_clean,had_entry_tail,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_n_ticks,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,p99_max,p95_max,spread_window_start,spread_window_end,spread_joined,had_soft_tail,log_cap,log_median_rel_vol,log_fitted,log_residual,fitted_median_rel_vol,cap_cutoff_usd,mean_spread_long,mean_spread_short,std_present,std_usable,vol_min_ticks
ETC,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0308964194556081,0.029662630030234,0.0308964194556081,ok,8983278.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,1205416801.0,0.008784179793467139,0.051433961221228924,False,ok,True,ethereum-classic,ETC-USDT-SWAP,ETCUSDT,0.001,0.01,0.01,0.001,0.1,0.1,5,no,Ethereum Classic,markets_max_mcap,1,ethereum-classic,42536708.0,1205416801.0,,30,30,30,30,0.012653424870656,1.0877705644003066,10588597.90605,15252650.929280005,2026-08-05,2026-09-03,ethereum-classic,Ethereum Classic,2026-08-05,2026-09-03,9846877.0,29.0,0.051433961221228924,0.04686418381618429,0.032710259156135846,0.02579402166431943,0.051433961221228924,0.032710259156135846,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.910091237027913,-4.73480292613355,-4.286804772322428,-0.4479981538111213,0.013748785688646249,200000000.0,-0.009005660162758,-0.0232424447946141,True,True,10000
ETH,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0108970265137339,0.0108970265137339,0.0108868500714861,ok,46978316.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,306063942965.0,0.02492597048155279,0.02622122542615247,False,ok,True,ethereum,ETH-USDT-SWAP,ETHUSDT,0.01,0.01,0.01,0.01,0.01,0.01,5,no,Ethereum,markets_max_mcap,14,"ethereum,anubis-bridged-eth-anubis,bifrost-bridged-eth-bifrost,bridged-binance-peg-ethereum-opbnb,bridged-wrapped-ether-eclipse,bridged-wrapped-ether-starkgate,ethereum-wormhole,immutable-zkevm-bridged-eth,krown-bridged-eth-krown,near-intents-bridged-eth,nova-eth,osmosis-alleth,the-infinite-garden,the-ticker-is-eth",15389993657.0,306063942965.0,,30,30,30,30,0.027606188352768887,0.5961303274236065,7628940807.813246,8449258857.4829035,2026-08-05,2026-09-03,ethereum,Ethereum,2026-08-05,2026-09-03,51687435.0,29.0,0.018918728551642533,0.02622122542615247,0.012828309105922104,0.018164416862499987,0.02622122542615247,0.018164416862499987,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,26.447059881006776,-3.6918450278219015,-6.0287834448614745,2.336938417039573,0.0024084221754752115,200000000.0,-0.0030385710048902,0.0020629072738015,True,True,10000
ETHFI,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0561108858563909,0.0539073208967976,0.0561108858563909,ok,8927629.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,578270947.0,0.024159239353771303,0.10522362290227073,False,ok,True,ether-fi,ETHFI-USDT-SWAP,ETHFIUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Ether.fi,markets_max_mcap,1,ether-fi,61320958.0,578270947.0,,30,30,30,30,0.02887994312870606,0.6372808549382456,13970586.219905,16700432.062343,2026-08-05,2026-09-03,ether-fi,Ether.fi,2026-08-05,2026-09-03,9595742.0,29.0,0.10522362290227073,0.06916469787437377,0.06959611079310614,0.02897143900064874,0.10522362290227073,0.06959611079310614,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.175553083235975,-3.723088390112664,-4.055712656700066,0.3326242665874015,0.017323130338487123,200000000.0,-0.0107130641782553,-0.0478388380487418,True,True,10000
EWT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1000011081298967,0.1000011081298967,0.0984232428815426,ok,1993558.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,22280133.0,0.01020489186711767,0.07611280615815313,False,ok,True,energy-web-token,EWT-USDT-SWAP,EWTUSDT,0.01,0.01,0.01,0.01,0.01,0.01,5,yes,Energy Web Token,markets_max_mcap,2,"energy-web-token,ishares-msci-taiwan-etf-robinhood-token",231589.0,22280133.0,,30,30,30,30,0.022934308782028668,1.1345386862584848,227366.34805,510979.4499266667,2026-08-05,2026-09-03,energy-web-token,Energy Web Token,2026-08-05,2026-09-03,2399581.0,29.0,0.009839280309399604,0.07611280615815313,-0.048789358500888676,0.0006929346581799356,0.07611280615815313,0.0006929346581799356,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,16.919205942484894,-4.58488807884529,-3.031237418657965,-1.5536506601873246,0.04825588842929797,200000000.0,-0.2145566104447199,-0.1493801924613124,True,True,10000
FARTCOIN,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.049552679088422,0.049552679088422,0.0483560582154736,ok,14509356.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,174339453.0,0.14267376082108046,0.07648767094232926,False,ok,True,fartcoin,FARTCOIN-USDT-SWAP,FARTCOINUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,Fartcoin,markets_max_mcap,2,"fartcoin,based-fartcoin",36830846.0,174339453.0,,30,30,30,30,0.2288722563182261,0.7490713946711325,24873665.419,39901463.97339535,2026-08-05,2026-09-03,fartcoin,Fartcoin,2026-08-05,2026-09-03,15539458.0,29.0,0.06572375743027013,0.07648767094232926,0.0320189604163813,0.04502046570015468,0.07648767094232926,0.04502046570015468,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.97651483599546,-1.9471946479233107,-3.6784847566427086,1.731290108719398,0.02526122275042916,200000000.0,-0.0479648999553821,-0.0291964985977158,True,True,10000
FIL,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0283604805518024,0.0270914816619325,0.0283604805518024,ok,12926431.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,662219344.0,0.04685706658652061,0.04656970063412492,False,ok,True,filecoin,FIL-USDT-SWAP,FILUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,no,Filecoin,markets_max_mcap,2,"filecoin,binance-peg-filecoin",111173751.0,662219344.0,,30,30,30,30,0.06616153523216169,1.0416447312551405,31029655.89669,43813448.459474996,2026-08-05,2026-09-03,filecoin,Filecoin,2026-08-05,2026-09-03,14170887.0,29.0,0.042094018808436565,0.04656970063412492,0.026748979894783805,0.027543962780754043,0.04656970063412492,0.027543962780754043,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,20.31110739436928,-3.0606534473813256,-4.098359226357222,1.0377057789758966,0.01659988973092237,200000000.0,-0.0176767409312639,-0.0134557662604335,True,True,10000
FLOW,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0734621691008271,0.0734621691008271,0.0667579830003958,ok,2068955.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,46932674.0,0.02095546400499149,0.10090583379966504,False,ok,True,flow,FLOW-USDT-SWAP,FLOWUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Flow,markets_max_mcap,6,"flow,flow-agent,flow-state,pulsechain-flow,robinflow,stake-flow",3939780.0,46932674.0,,30,30,30,30,0.02432617304234998,0.5356071040266971,983495.9606649999,1141692.3490642002,2026-08-05,2026-09-03,flow,Flow,2026-08-05,2026-09-03,2168656.0,29.0,0.07896948101265887,0.10090583379966504,0.03617760851981647,0.06561090768329453,0.10090583379966504,0.06561090768329453,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.664224664625973,-3.865355854925343,-3.2656268125772074,-0.5997290423481356,0.03817300026646459,200000000.0,-0.0930533482701779,-0.0484715925907791,True,True,10000
FOGO,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0662717601463334,0.0614162437729262,0.0662717601463334,ok,3891925.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,26204263.0,0.039700780131652624,0.11977923535791837,False,ok,True,fogo,FOGO-USDT-SWAP,FOGOUSDT,1e-06,1.0,1.0,1e-05,10.0,10.0,5,yes,Fogo,markets_max_mcap,1,fogo,1279034.0,26204263.0,,30,30,30,30,0.04648369713079382,0.7087926826306912,1040329.6838749999,1218071.0248276668,2026-08-05,2026-09-03,fogo,Fogo,2026-08-05,2026-09-03,4020810.0,29.0,0.11977923535791837,0.07231755524861977,0.07873796864899833,0.030274758076521927,0.11977923535791837,0.07873796864899833,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.081432665419165,-3.2263844408107136,-3.0822753619150047,-0.1441090788957089,0.04585480158842244,200000000.0,-0.0176600843691269,-0.0779102193359529,True,True,10000
GALA,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0658238029701963,0.0649951352060935,0.0658238029701963,ok,7499247.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,90330530.0,0.06640851294365813,0.10245236165422444,False,ok,True,gala,GALA-USDT-SWAP,GALAUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GALA,markets_max_mcap,1,gala,29133967.0,90330530.0,,30,30,30,30,0.13265510874851946,1.356178891022686,5998716.170712499,11982806.280461403,2026-08-05,2026-09-03,gala,GALA,2026-08-05,2026-09-03,7921353.0,29.0,0.06193901542257807,0.10245236165422444,0.055951455345977466,0.05169344311437056,0.10245236165422444,0.055951455345977466,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.318986056483993,-2.7119300237347588,-3.471620462452572,0.7596904387178132,0.031066647514262986,200000000.0,-0.0595821008629542,-0.0603745292291266,True,True,10000
GAS,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1043419318295492,0.089740456672328,0.1043419318295492,ok,4415078.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,80845340.0,0.008289345664017246,0.3292759550561791,False,ok,True,gas,GAS-USDT-SWAP,GASUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Gas,markets_max_mcap,3,"gas,gas-2,gas-town",1761184.0,80845340.0,,30,30,30,30,0.02477529993231521,1.441222068072053,670154.9685849999,2002967.5466299995,2026-08-05,2026-09-03,gas,Gas,2026-08-05,2026-09-03,4603933.0,29.0,0.3292759550561791,0.015382311337951397,0.14978668457406027,-0.03851825917821552,0.3292759550561791,0.14978668457406027,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.208048504725785,-4.7927842437080015,-3.436718540196493,-1.3560657035115087,0.03217007712878406,200000000.0,0.0328623096170105,-0.1651183101761074,True,True,10000
GIGGLE,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1224150407128801,0.1111690941004694,0.1224150407128801,ok,6931744.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,38334097.0,0.4304404685812737,0.16104280077262667,False,ok,True,giggle-fund,GIGGLE-USDT-SWAP,GIGGLEUSDT,0.01,1.0,1.0,0.01,0.001,0.001,5,yes,Giggle Fund,markets_max_mcap,1,giggle-fund,10557534.0,38334097.0,,30,30,30,30,0.460800830995306,0.693030705296707,16500546.67532,17664383.753054664,2026-08-05,2026-09-03,giggle-fund,Giggle Fund,2026-08-05,2026-09-03,7085290.0,29.0,0.16104280077262667,0.14716366186269972,0.1055813685753709,0.026674965698919445,0.16104280077262667,0.1055813685753709,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.46185031920011,-0.8429462490405721,-3.201958076799868,2.359011827759296,0.04068246654393145,200000000.0,0.0053878825923507,-0.0866755255605914,True,True,10000
GLM,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0569930910131962,0.0569930910131962,0.050149597010367,ok,3940214.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,108295806.0,0.0036141950122703737,0.10970633832627769,False,ok,True,golem,GLM-USDT-SWAP,GLMUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Golem,markets_max_mcap,1,golem,7461312.0,108295806.0,,30,30,30,30,0.004542892123787941,0.5968723774041355,391402.161895,491976.16411666665,2026-08-05,2026-09-03,golem,Golem,2026-08-05,2026-09-03,4426068.0,29.0,0.10970633832627769,0.0001875180446193227,0.07882848967057536,-0.04038402379903027,0.10970633832627769,0.07882848967057536,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.500376985459585,-5.622886128038135,-3.5286876322316774,-2.0941984958064577,0.02934339994118386,200000000.0,-0.0098005511576962,-0.1194040959139067,True,True,10000
GMT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.057232735345108,0.057232735345108,0.0552618304084129,ok,3457139.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,23339479.0,0.06434873758548766,0.1063707334905664,False,ok,True,stepn,GMT-USDT-SWAP,GMTUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GMT,markets_max_mcap,1,stepn,13525356.0,23339479.0,,30,30,30,30,0.08443456912927377,0.8800688220058518,1501866.0095529999,1970658.8530667336,2026-08-05,2026-09-03,stepn,GMT,2026-08-05,2026-09-03,3793310.0,29.0,0.061837215648393624,0.1063707334905664,0.029585138338581996,0.05427717486911006,0.1063707334905664,0.05427717486911006,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,16.96565686237988,-2.7434379630735752,-3.045851283568484,0.3024133204949089,0.047555811270458215,200000000.0,-0.0507169343006029,-0.0351392809618735,True,True,10000
GMX,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0769690935449283,0.0769690935449283,0.0670027867576714,ok,3214363.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,76894457.0,0.0061114867124297395,0.13791311623699673,False,ok,True,gmx,GMX-USDT-SWAP,GMXUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,GMX,markets_max_mcap,2,"gmx,general-motors-xstock",1727577.0,76894457.0,,30,30,30,30,0.007722624948722463,0.7336500247629182,469939.45221499994,593827.0520466666,2026-08-05,2026-09-03,gmx,GMX,2026-08-05,2026-09-03,3517711.0,29.0,0.13791311623699673,-0.013049144352727898,0.092617644032922,-0.05991901088929259,0.13791311623699673,0.092617644032922,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,18.157944351253754,-5.097585210940641,-3.420955336110298,-1.6766298748303434,0.03268119849169554,200000000.0,-0.0108094131629071,-0.1591527321726849,True,True,10000
GPS,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.2020766500926755,0.2020766500926755,0.1670410662558006,ok,11329314.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,58387565.0,0.0997934911180146,0.3692091800128119,False,ok,True,goplus-security,GPS-USDT-SWAP,GPSUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,GoPlus Security,markets_max_mcap,1,goplus-security,10908717.0,58387565.0,,30,30,30,30,0.5555150274211873,2.2727005105842535,5826698.94923,32435169.772031363,2026-08-05,2026-09-03,goplus-security,GoPlus Security,2026-08-05,2026-09-03,11633448.0,29.0,0.3692091800128119,0.2992779862306363,0.22969077116814648,0.21282372987071976,0.3692091800128119,0.22969077116814648,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.88261349704386,-2.3046523170499578,-3.334333845766994,1.0296815287170364,0.03563831892267873,200000000.0,-0.0758535820742174,-0.024247824140442,True,True,10000
GRAM,held_out,held_out_no_metrics,held_out,held_out_no_std,0.0469718977007977,0.2,0.0597895925359446,0.0597895925359446,0.0586402361244672,ok,5078760.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,,,0.13417446475327316,False,missing_market_cap,False,gram-2,GRAM-USDT-SWAP,GRAMUSDT,0.001,1.0,1.0,0.0001,0.1,0.1,5,no,,override,1,blockgram,,,override id not in top markets pages,30,0,30,0,,0.7641794779441148,10787875.222905,14090865.005552333,2026-08-05,2026-09-03,gram-2,,2026-08-05,2026-09-03,5612714.0,29.0,0.13417446475327316,0.0009170032453468189,0.0723694616108021,-0.013992954506729691,0.13417446475327316,0.0723694616108021,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,,,,,,200000000.0,-0.0154135297889633,-0.1135436090044714,True,True,10000
GRASS,dropped,dropped_large_cap,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.065244167418178,0.065244167418178,0.0637877939583484,ok,6069390.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,238427052.0,0.020744097230816744,0.15587205645161323,False,ok,True,grass,GRASS-USDT-SWAP,GRASSUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,Grass,markets_max_mcap,2,"grass,grass-2",11881898.0,238427052.0,,30,30,30,30,0.038545713987650485,1.0263738026480467,4945953.949145,9190340.953310667,2026-08-05,2026-09-03,grass,Grass,2026-08-05,2026-09-03,6587104.0,29.0,0.014626266666663302,0.15587205645161323,-0.026874861586060228,0.10966791770737436,0.15587205645161323,0.10966791770737436,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,19.28957395987224,-3.875493543578936,-3.7769758899869688,-0.0985176535919674,0.022891814219544625,200000000.0,-0.1154548688595485,0.0081684218012296,True,True,10000
GRT,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.0716014554854293,0.069456191062541,0.0716014554854293,ok,3517995.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,189171754.0,0.006209522382535504,0.07624952106336629,False,ok,True,the-graph,GRT-USDT-SWAP,GRTUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,The Graph,markets_max_mcap,1,the-graph,20991793.0,189171754.0,,30,30,30,30,0.006657489541082862,0.5406015830180491,1174666.2406065,1259408.9737232998,2026-08-05,2026-09-03,the-graph,The Graph,2026-08-05,2026-09-03,3732107.0,29.0,0.07624952106336629,0.060362057840559986,0.06701211732174614,0.000659104449095138,0.07624952106336629,0.06701211732174614,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,19.05816591168217,-5.081671297019433,-3.7041728978588937,-1.3774983991605394,0.024620572676894274,200000000.0,-0.0551130292137052,-0.1117657082194775,True,True,10000
H,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.1412526146486617,0.1361613375819106,0.1412526146486617,ok,16600793.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,157279114.0,0.0596783739216003,0.21002261319237056,False,ok,True,humanity,H-USDT-SWAP,HUSDT,1e-05,0.1,0.1,1e-05,10.0,10.0,5,yes,Humanity,markets_max_mcap,3,"humanity,h,h-2",6526942.0,157279114.0,,30,30,30,30,0.1884704470559263,1.6042544236686445,9386161.77535,29642464.92814,2026-08-05,2026-09-03,humanity,Humanity,2026-08-05,2026-09-03,17224262.0,29.0,0.15329125986471298,0.21002261319237056,0.06938454776372208,0.1398081360490238,0.21002261319237056,0.1398081360490238,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,18.87353258108175,-2.8187855700798066,-3.6460856402227986,0.827300070142992,0.026093066788674242,200000000.0,-0.0712229549824497,-0.0047835944295648,True,True,10000
HBAR,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0295021080652901,0.0295021080652901,0.0293338471231672,ok,9193285.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,3484745349.0,0.002899658509356978,0.05005066261574138,False,ok,True,hedera-hashgraph,HBAR-USDT-SWAP,HBARUSDT,1e-05,0.1,0.1,1e-05,1.0,1.0,5,no,Hedera,markets_max_mcap,1,hedera-hashgraph,74899145.0,3484745349.0,,30,30,30,30,0.004208328528463826,0.7620234839454939,10104571.50417,14664953.266628336,2026-08-05,2026-09-03,hedera-hashgraph,Hedera,2026-08-05,2026-09-03,10166456.0,29.0,0.04356817314411724,0.05005066261574138,0.024807075152336277,0.02916011436134094,0.05005066261574138,0.02916011436134094,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,21.97166080790088,-5.843162304317565,-4.620783826707732,-1.2223784776098334,0.009845076202399659,200000000.0,-0.0192086899356401,-0.0094636436232565,True,True,10000
HMSTR,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.2484485360315241,0.2484485360315241,0.2272996183658897,ok,3848330.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,11425186.0,0.14091089211930555,0.24468435246317977,False,ok,True,hamster-kombat,HMSTR-USDT-SWAP,HMSTRUSDT,1e-07,1.0,1.0,1e-07,10.0,10.0,5,yes,Hamster Kombat,markets_max_mcap,1,hamster-kombat,4577266.0,11425186.0,,30,30,30,30,0.32794614893657453,1.1429297948419492,1609933.151889,3746845.7495840667,2026-08-05,2026-09-03,hamster-kombat,Hamster Kombat,2026-08-05,2026-09-03,4181952.0,29.0,0.1104938357289527,0.24468435246317977,0.05513027255946874,0.15983386109897119,0.24468435246317977,0.15983386109897119,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,16.25133077469955,-1.959627559166746,-2.8211180603940056,0.8614905012272596,0.05953933690674228,200000000.0,-0.0989465958638188,-0.0317065866032259,True,True,10000
HOME,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.4148274014997165,0.4006642071298167,0.4148274014997165,ok,14984743.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,26374116.0,0.7431211641736163,2.1777760765550207,True,ok,True,home,HOME-USDT-SWAP,HOMEUSDT,1e-05,1.0,1.0,1e-06,10.0,10.0,5,yes,HOME,markets_max_mcap,2,"home,hood-of-meme",10682977.0,26374116.0,,30,30,30,30,1.2075979678391877,1.0800900115623344,19599163.785970002,31849328.885155004,2026-08-05,2026-09-03,home,HOME,2026-08-05,2026-09-03,15975681.0,29.0,2.1777760765550207,-0.010735056051680977,1.0488877697841723,-0.06306048751651772,2.1777760765550207,1.0488877697841723,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,True,17.087893632611134,-0.2968961733016439,-3.0843080385971504,2.7874118652955064,0.045761688269165934,200000000.0,0.3279097504582295,-0.3707523200710618,True,True,10000
HUMA,kept,kept_cap_le_cutoff,kept,kept_std_ge_cutoff,0.0469718977007977,0.2,0.068718815771347,0.067151160647748,0.068718815771347,ok,2760742.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,37865856.0,0.03270594734858232,0.11697500359453714,False,ok,True,huma-finance,HUMA-USDT-SWAP,HUMAUSDT,1e-05,1.0,1.0,1e-06,1.0,1.0,5,yes,Huma Finance,markets_max_mcap,1,huma-finance,5767658.0,37865856.0,,30,30,30,30,0.0769742215693843,1.3162913363112718,1238438.692645,2914694.7896584,2026-08-05,2026-09-03,huma-finance,Huma Finance,2026-08-05,2026-09-03,2970878.0,29.0,0.11697500359453714,0.04695716867469934,0.0669909391534392,0.0008266131316362833,0.11697500359453714,0.0669909391534392,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,17.44956036690335,-3.4201983415129478,-3.19809155051734,-0.22210679099560782,0.04084007086433617,200000000.0,-0.0509284432825377,-0.0922862970872616,True,True,10000
HYPE,dropped,dropped_large_cap,dropped,dropped_low_vol,0.0469718977007977,0.2,0.0243283212794458,0.0243283212794458,0.0242872597381045,ok,28770975.0,25.0,2026-08-03T13:35:00Z,2026-08-27T11:40:00Z,18752905783.0,0.01883642431383936,0.05917762214526488,False,ok,True,hyperliquid,HYPE-USDT-SWAP,HYPEUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,no,Hyperliquid,override,5,"hyperliquid,hype-3,hyperbolic-protocol,superrarebears-hype,wormhole-bridged-hype",1418113836.0,18752905783.0,,30,30,30,30,0.03088266951798128,0.7702642937946583,353237690.44604003,579139791.798229,2026-08-05,2026-09-03,hyperliquid,Hyperliquid,2026-08-05,2026-09-03,31645658.0,29.0,0.05917762214526488,0.04479935003573417,0.03395334421829158,0.027315736605365598,0.05917762214526488,0.03395334421829158,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,True,False,23.654614552448766,-3.9719628201058073,-5.150255766748456,1.178292946642649,0.005797921621624761,200000000.0,-0.0069738822448467,-0.0069779716328954,True,True,10000
