base_coin,filter_decision,filter_reason,cap_cutoff_usd,market_cap_usd,median_rel_vol,fitted_median_rel_vol,log_residual,p99_max,p99_max_clean,p95_max,had_entry_tail,had_soft_tail,spread_n_ticks,spread_joined,spread_window_start,spread_window_end,status,in_plot_set,gecko_id,okx_symbol,bybit_symbol,okx_tick_size,okx_lot_size,okx_min_size,bybit_tick_size,bybit_qty_step,bybit_min_order_qty,bybit_min_notional_value,take,gecko_name,map_method,n_candidates,candidate_ids,ticker_volume_usd,ticker_mcap_usd,map_note,n_hist_days,n_days_both,n_days_volume,n_days_mcap,mean_rel_vol,volume_cv,median_volume_usd,mean_volume_usd,hist_start,hist_end,paprika_id,paprika_name,window_start,window_end,spread_days_with_ticks,p99_long,p99_short,p95_long,p95_short,log_cap,log_median_rel_vol,log_fitted
METIS,kept,kept_cap_le_cutoff,200000000.0,22230652.0,0.013400928873341185,0.048289654177128105,-1.2818933150228133,0.17631326653306578,0.17631326653306578,0.13156203108808281,False,True,2181469.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,metis-token,METIS-USDT-SWAP,METISUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,Metis,markets_max_mcap,2,"metis-token,medusa-metis",1767576.0,22230652.0,,30,30,30,30,0.0171035040536223,0.5491128738952173,297911.38625999994,380222.0465966666,2026-08-05,2026-09-03,metis-token,Metis,2026-08-05,2026-09-03,29.0,0.17631326653306578,-0.03607300637681116,0.13156203108808281,-0.07587327217125421,16.916982615244866,-4.312431255521657,-3.030537940498844
MEW,kept,kept_cap_le_cutoff,200000000.0,38393427.0,0.01843725830205259,0.04066267746210134,-0.7909371310863702,0.09518625081011071,0.09518625081011071,0.06394088742034466,False,False,3722247.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,cat-in-a-dogs-world,MEW-USDT-SWAP,MEWUSDT,1e-07,1.0,1.0,1e-07,100.0,100.0,5,yes,cat in a dogs world,markets_max_mcap,1,cat-in-a-dogs-world,3390881.0,38393427.0,,30,30,30,30,0.03211216650420396,1.2484402838579554,707869.5307,1232896.1204909997,2026-08-05,2026-09-03,cat-in-a-dogs-world,cat in a dogs world,2026-08-05,2026-09-03,29.0,0.0009203567074969755,0.09518625081011071,-0.027823217735052592,0.06394088742034466,17.46339683103138,-3.993381754009238,-3.202444622922868
MINA,kept,kept_cap_le_cutoff,200000000.0,95989151.0,0.009431866143221748,0.03047843218479575,-1.1729253206248078,0.2158480346820816,0.2158480346820816,0.14094194995278572,False,True,3036259.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,mina-protocol,MINA-USDT-SWAP,MINAUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Mina Protocol,markets_max_mcap,1,mina-protocol,9274297.0,95989151.0,,30,30,30,30,0.015573611872045486,0.8924027890907674,905356.8234335,1494897.7816011666,2026-08-05,2026-09-03,mina-protocol,Mina Protocol,2026-08-05,2026-09-03,29.0,0.2158480346820816,-0.024213375939546807,0.14094194995278572,-0.04968748795306845,18.379745732629285,-4.663661307618154,-3.4907359869933465
MMT,kept,kept_cap_le_cutoff,200000000.0,34107060.0,0.2525837746129394,0.042205672290582495,1.7891883478557613,0.16628012665515282,0.16628012665515282,0.10160284308903146,False,True,7385643.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,momentum-3,MMT-USDT-SWAP,MMTUSDT,0.0001,1.0,1.0,1e-05,1.0,1.0,5,yes,Momentum,override,1,momentum-3,4545327.0,34107060.0,,30,30,30,30,0.701668014639237,1.6891460746451135,8614889.95575,23931833.075381335,2026-08-05,2026-09-03,momentum-3,Momentum,2026-08-05,2026-09-03,29.0,0.16628012665515282,0.057463706987545,0.10160284308903146,0.004677963368752174,17.345014958947477,-1.3760123046484454,-3.1652006525042067
MON,dropped,dropped_large_cap,200000000.0,318789077.0,0.028904132538245655,0.02089262364601021,0.32458841822188367,0.19700890625000075,0.19700890625000075,0.14129280261322746,False,True,7376104.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,monad,MON-USDT-SWAP,MONUSDT,1e-05,1.0,1.0,1e-06,1.0,1.0,5,yes,Monad,markets_max_mcap,3,"monad,moneymon,mon-protocol",29140513.0,318789077.0,,30,30,30,30,0.050213968432042295,1.007150706139593,9214321.733353,16007664.6489579,2026-08-05,2026-09-03,monad,Monad,2026-08-05,2026-09-03,29.0,0.19700890625000075,0.0005293370413059248,0.14129280261322746,-0.03757249686290887,19.58004024143262,-3.543770699683512,-3.8683591179053955
MOODENG,kept,kept_cap_le_cutoff,200000000.0,41637589.0,0.06257575913809514,0.03963808974995867,0.45658745055585603,0.0921832024347147,0.0921832024347147,0.05143811728395053,False,False,6075596.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,moo-deng,MOODENG-USDT-SWAP,MOODENGUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Moo Deng,markets_max_mcap,2,"moo-deng,moo-deng-2",7311186.0,41637589.0,,30,30,30,30,0.10194333906787126,0.9438097546329532,2605503.740355,4244674.853395666,2026-08-05,2026-09-03,moo-deng,Moo Deng,2026-08-05,2026-09-03,29.0,0.0921832024347147,0.04647558050383345,0.05143811728395053,0.0008525915921518636,17.544513898978035,-2.7713773100863466,-3.2279647606422026
MORPHO,dropped,dropped_large_cap,200000000.0,1747639673.0,0.0028708104302402155,0.012232447028354718,-1.449497643985059,0.09377540206185518,0.09377540206185518,0.05734775679657175,False,False,6708759.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,morpho,MORPHO-USDT-SWAP,MORPHOUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,no,Morpho,markets_max_mcap,2,"morpho,morpho-2",42469758.0,1747639673.0,,30,30,30,30,0.004144019126023812,0.9937980666267933,5017142.201549999,7242252.23031,2026-08-05,2026-09-03,morpho,Morpho,2026-08-05,2026-09-03,29.0,0.09377540206185518,0.061494013638577344,0.05734775679657175,0.023206086508753762,21.281531956202972,-5.853160909197661,-4.403663265212602
MOVE,kept,kept_cap_le_cutoff,200000000.0,40789995.0,0.08453815090196751,0.0398953957305203,0.750942000424093,0.6183816279069732,0.6183816279069732,0.24890706677591173,True,True,5889778.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,movement,MOVE-USDT-SWAP,MOVEUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Movement,markets_max_mcap,2,"movement,moveapp",9813846.0,40789995.0,,30,30,30,30,0.1565849374077671,1.0392195671981632,3448310.7526005,6387098.8139381325,2026-08-05,2026-09-03,movement,Movement,2026-08-05,2026-09-03,29.0,0.6183816279069732,0.07993688866396761,0.24890706677591173,0.029157894101552853,17.52394738871467,-2.4705523565458227,-3.2214943569699157
MUBARAK,kept,kept_cap_le_cutoff,200000000.0,30053535.0,0.20294694088414225,0.04391957919194855,1.5305843540068487,0.383367284079084,0.383367284079084,0.19836127853881264,False,True,9281005.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,mubarak,MUBARAK-USDT-SWAP,MUBARAKUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,Mubarak,markets_max_mcap,2,"mubarak,mubarak-sol",65221679.0,30053535.0,,30,30,30,30,0.6533649586111305,1.589570544197129,6099272.991004501,19635926.651393168,2026-08-05,2026-09-03,mubarak,Mubarak,2026-08-05,2026-09-03,29.0,0.383367284079084,0.18883118625579481,0.19836127853881264,0.13512825013713642,17.218490849297986,-1.5948107090597008,-3.1253950630665495
NEAR,dropped,dropped_large_cap,200000000.0,2597766479.0,0.026880437025685017,0.010798265788138642,0.9120132278545499,0.021986605378501126,0.021986605378501126,0.000965345177110848,False,False,18304462.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,near,NEAR-USDT-SWAP,NEARUSDT,0.001,0.1,0.1,0.0001,0.1,0.1,5,no,NEAR Protocol,markets_max_mcap,3,"near,binance-peg-near-protocol,rainbow-bridged-near-ethereum",268034102.0,2597766479.0,,30,30,30,30,0.031182369365305444,0.61126680727216,69829098.24619499,81004513.872987,2026-08-05,2026-09-03,near,NEAR Protocol,2026-08-05,2026-09-03,29.0,0.021986605378501126,0.010299553593129911,0.000965345177110848,0.000759485756317737,21.677917866243458,-3.6163565050633344,-4.528369732917884
NEO,kept,kept_cap_le_cutoff,200000000.0,148606339.0,0.004493903599462201,0.026562876853782266,-1.776792911430432,0.09147996046389122,0.09147996046389122,0.04759094708437569,False,False,2366604.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,neo,NEO-USDT-SWAP,NEOUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,NEO,markets_max_mcap,1,neo,3830744.0,148606339.0,,30,30,30,30,0.007622872170917285,0.9406424889517968,667822.561735,1132807.125985,2026-08-05,2026-09-03,neo,NEO,2026-08-05,2026-09-03,29.0,0.09147996046389122,0.000971080617369944,0.04759094708437569,0.00027994020501123505,18.816811347480765,-5.405033556392065,-3.6282406449616333
NIGHT,dropped,dropped_large_cap,200000000.0,375979443.0,0.0034046799421690727,0.0198357172684042,-1.7623332763097412,0.12467239969135833,0.12467239969135833,0.07504718447870497,False,False,3722758.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,midnight-3,NIGHT-USDT-SWAP,NIGHTUSDT,1e-06,1.0,1.0,1e-05,10.0,10.0,5,yes,Midnight,markets_max_mcap,2,"midnight-3,midnight",15777364.0,375979443.0,,30,30,30,30,0.004282218787087606,0.6309469750676635,1280089.66825,1610026.2343733334,2026-08-05,2026-09-03,midnight-3,Midnight,2026-08-05,2026-09-03,29.0,0.12467239969135833,0.11310487055016158,0.07443035649656206,0.07504718447870497,19.745045026987214,-5.682604340224719,-3.920271063914978
NMR,kept,kept_cap_le_cutoff,200000000.0,62500790.0,0.004519072187727547,0.03488315501218545,-2.043697343709259,0.10472472874493988,0.10472472874493988,0.07083244411812675,False,False,2324397.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,numeraire,NMR-USDT-SWAP,NMRUSDT,0.001,1.0,1.0,0.001,0.1,0.1,5,yes,Numeraire,markets_max_mcap,1,numeraire,3989310.0,62500790.0,,30,30,30,30,0.005722461261049662,0.5658226266750864,282445.5818,357658.34956,2026-08-05,2026-09-03,numeraire,Numeraire,2026-08-05,2026-09-03,29.0,0.10472472874493988,-0.04712412075153102,0.07083244411812675,-0.08125414960551224,17.950689754626747,-5.399448574410268,-3.355751230701009
NOT,kept,kept_cap_le_cutoff,200000000.0,45512525.0,0.04512011840462598,0.038543801863936876,0.15753292605943248,0.1069504373177853,0.1069504373177853,0.06714458513828733,False,False,3785101.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,notcoin,NOT-USDT-SWAP,NOTUSDT,1e-07,1.0,1.0,1e-07,10.0,10.0,5,yes,Notcoin,markets_max_mcap,2,"notcoin,nothing-3",6300364.0,45512525.0,,30,30,30,30,0.08298419222882199,1.263588447031401,2053530.5168935,3776820.123419067,2026-08-05,2026-09-03,notcoin,Notcoin,2026-08-05,2026-09-03,29.0,0.051592722014700394,0.1069504373177853,0.023089016939049023,0.06714458513828733,17.633498120765317,-3.0984270475797757,-3.255959973639208
OKB,dropped,dropped_large_cap,200000000.0,2302972345.0,0.010107225893283577,0.011215319019017095,-0.10403001028725267,0.12442359468438555,0.12442359468438555,0.09224894736842143,False,False,5608550.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,okb,OKB-USDT-SWAP,OKBUSDT,0.01,1.0,1.0,0.01,0.01,0.01,5,no,OKB,markets_max_mcap,1,okb,31328537.0,2302972345.0,,30,30,30,30,0.01364303778102323,0.6858865012277253,23276661.7169,31419538.71148667,2026-08-05,2026-09-03,okb,OKB,2026-08-05,2026-09-03,29.0,0.12442359468438555,0.039134410891088864,0.09224894736842143,0.009856951332797874,21.55746644946275,-4.594504675957957,-4.490474665670704
ONDO,dropped,dropped_large_cap,200000000.0,1784893304.0,0.023175447171406946,0.012151542575555818,0.645637284009061,0.05759236543117907,0.05759236543117907,0.029284967972115446,False,False,16271519.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ondo-finance,ONDO-USDT-SWAP,ONDOUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,no,Ondo,markets_max_mcap,1,ondo-finance,95735002.0,1784893304.0,,30,30,30,30,0.032263087224953066,0.7448271437868687,41365700.473450005,57586168.354186654,2026-08-05,2026-09-03,ondo-finance,Ondo,2026-08-05,2026-09-03,29.0,0.05759236543117907,0.025622629747159398,0.029284967972115446,0.0007817464521439696,21.30262447672203,-3.764661872294282,-4.410299156303343
ONT,kept,kept_cap_le_cutoff,200000000.0,55680318.0,0.06736920776826381,0.036174623471284605,0.6218301915597682,1.3080777599999978,1.3080777599999978,0.8038675467546754,True,True,5457229.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ontology,ONT-USDT-SWAP,ONTUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Ontology,markets_max_mcap,2,"ontology,binance-peg-ontology",5584274.0,55680318.0,,30,30,30,30,0.16008012090124318,1.7968069947036611,3751138.911945,8913312.037259666,2026-08-05,2026-09-03,ontology,Ontology,2026-08-05,2026-09-03,29.0,1.3080777599999978,0.6456836593059933,0.8038675467546754,0.27668986442866406,17.835137285181027,-2.6975672234929338,-3.319397415052702
OP,dropped,dropped_large_cap,200000000.0,239565139.0,0.0675580233909179,0.022857544450290118,1.083705598696032,0.09120082872577148,0.09120082872577148,0.0689039316239323,False,False,10809397.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,optimism,OP-USDT-SWAP,OPUSDT,1e-05,1.0,1.0,1e-05,0.1,0.1,5,yes,Optimism,markets_max_mcap,2,"optimism,one-path",87088786.0,239565139.0,,30,30,30,30,0.0821780755110655,0.6369807400007746,16184547.2642105,19687002.082560897,2026-08-05,2026-09-03,optimism,Optimism,2026-08-05,2026-09-03,29.0,0.03448564493711691,0.09120082872577148,0.011860457231928828,0.0689039316239323,19.2943359169588,-2.694768444561744,-3.778474043257776
OPG,kept,kept_cap_le_cutoff,200000000.0,22318638.0,0.056658971676049406,0.048229680816316324,0.1610757290993381,0.1482192346509671,0.1482192346509671,0.09219223259241104,False,False,4865234.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,opengradient,OPG-USDT-SWAP,OPGUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,OpenGradient,markets_max_mcap,1,opengradient,7940900.0,22318638.0,,30,30,30,30,0.09081562031779596,1.1551511961676069,1264551.07829,2026880.9546183338,2026-08-05,2026-09-03,opengradient,OpenGradient,2026-08-05,2026-09-03,29.0,0.11221477482088019,0.1482192346509671,0.05235180784716192,0.09219223259241104,16.92093267211012,-2.870704933772888,-3.031780662872226
OPN,kept,kept_cap_le_cutoff,200000000.0,10240074.0,0.19307493097364334,0.06162640626370537,1.141987905147171,0.18623049421965293,0.18623049421965293,0.12874049987565248,False,True,5395150.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,opinion,OPN-USDT-SWAP,OPNUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Opinion,markets_max_mcap,2,"opinion,open-ticketing-ecosystem",2386796.0,10240074.0,,30,30,30,30,0.31216247707025035,1.5073324807868138,1977101.580715,3196566.8652226673,2026-08-05,2026-09-03,opinion,Opinion,2026-08-05,2026-09-03,29.0,0.18623049421965293,0.12537490775840257,0.12874049987565248,0.07414007129277567,16.141819404112024,-1.6446769220374609,-2.786664827184632
ORDER,kept,kept_cap_le_cutoff,200000000.0,14088341.0,0.03429416987493417,0.055741118166221994,-0.4857427170112132,0.5675522368421079,0.5675522368421079,0.28504822796387347,True,True,2692204.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,orderly-network,ORDER-USDT-SWAP,ORDERUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Orderly,markets_max_mcap,2,"orderly-network,order-3",3232114.0,14088341.0,,30,30,30,30,0.04401665062252539,0.6496949298322371,483147.95950999996,620121.5836479999,2026-08-05,2026-09-03,orderly-network,Orderly,2026-08-05,2026-09-03,29.0,0.5675522368421079,0.33822788604459225,0.15688663366336655,0.28504822796387347,16.460858133862402,-3.372779913749259,-2.8870371967380457
ORDI,kept,kept_cap_le_cutoff,200000000.0,89258009.0,0.10610130333923312,0.03118360923681784,1.2245017178092614,0.13753328964100575,0.13753328964100575,0.09274449517212435,False,False,9150419.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,ordinals,ORDI-USDT-SWAP,ORDIUSDT,0.001,1.0,1.0,0.001,0.01,0.01,5,yes,ORDI,markets_max_mcap,1,ordinals,19696010.0,89258009.0,,30,30,30,30,0.16413956072808358,0.9347622778390229,9470391.088365,14650770.388723332,2026-08-05,2026-09-03,ordinals,ORDI,2026-08-05,2026-09-03,29.0,0.027290025180989264,0.13753328964100575,0.00030879694835663564,0.09274449517212435,18.307041711292605,-2.2433609493732454,-3.467862667182507
PARTI,kept,kept_cap_le_cutoff,200000000.0,5884159.0,0.18456072442977833,0.07336139563713709,0.9225806867652264,0.07031003289473696,0.07031003289473696,0.03461021346530301,False,False,3003126.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,particle-network,PARTI-USDT-SWAP,PARTIUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Particle Network,markets_max_mcap,1,particle-network,12204502.0,5884159.0,,30,30,30,30,0.23866512609465515,0.6257237356760268,1085984.6477,1404343.549696,2026-08-05,2026-09-03,particle-network,Particle Network,2026-08-05,2026-09-03,29.0,0.04161027638088233,0.07031003289473696,0.0002524459330142142,0.03461021346530301,15.587774382772084,-1.689776739952158,-2.6123574267173844
PENDLE,dropped,dropped_large_cap,200000000.0,333172929.0,0.010990445818903852,0.020604548564471636,-0.6284855220603829,0.1492315605095548,0.1492315605095548,0.07704332756305685,False,False,6866730.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,pendle,PENDLE-USDT-SWAP,PENDLEUSDT,0.001,1.0,1.0,0.0001,1.0,1.0,5,yes,Pendle,markets_max_mcap,1,pendle,49675270.0,333172929.0,,30,30,30,30,0.015306589837465457,0.8331214712033906,3661719.0245,5099741.369150002,2026-08-05,2026-09-03,pendle,Pendle,2026-08-05,2026-09-03,29.0,0.1492315605095548,0.019488538347840218,0.07704332756305685,0.0005107680011971099,19.624172219458167,-4.510728945520057,-3.8822434234596743
PENGU,dropped,dropped_large_cap,200000000.0,561379530.0,0.04769482302289327,0.017485453385477044,1.003453559843059,0.08577874108084678,0.08577874108084678,0.05809485823853146,False,False,17280207.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,pudgy-penguins,PENGU-USDT-SWAP,PENGUUSDT,1e-06,1.0,1.0,1e-06,10.0,10.0,5,yes,Pudgy Penguins,markets_max_mcap,1,pudgy-penguins,212885374.0,561379530.0,,30,30,30,30,0.0804804832043882,0.9367324237596308,26774897.332025,45180095.83545233,2026-08-05,2026-09-03,pudgy-penguins,Pudgy Penguins,2026-08-05,2026-09-03,29.0,0.0629457068965523,0.08577874108084678,0.04108588965305292,0.05809485823853146,20.145907758811894,-3.042932418992683,-4.046385978835742
PEOPLE,kept,kept_cap_le_cutoff,200000000.0,43116927.0,0.16892337019537595,0.03920509836573054,1.4606383826060807,0.13106160118735816,0.13106160118735816,0.09239827336289247,False,False,9086422.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,constitutiondao,PEOPLE-USDT-SWAP,PEOPLEUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,ConstitutionDAO,markets_max_mcap,2,"constitutiondao,constitutiondao-wormhole",11998792.0,43116927.0,,30,30,30,30,0.321075460853393,1.535597838738081,7283456.621308,13843787.2071071,2026-08-05,2026-09-03,constitutiondao,ConstitutionDAO,2026-08-05,2026-09-03,29.0,0.03676085805205179,0.13106160118735816,0.0005632849780876576,0.09239827336289247,17.579426215791692,-1.7783100976864847,-3.2389484802925654
PIEVERSE,dropped,dropped_large_cap,200000000.0,310587775.0,0.022609431812955293,0.02106464094515025,0.07077130587952629,0.14140302898550683,0.14140302898550683,0.09280676711704879,False,False,6199274.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,pieverse,PIEVERSE-USDT-SWAP,PIEVERSEUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Pieverse,markets_max_mcap,1,pieverse,4808078.0,310587775.0,,30,30,30,30,0.02874865188994212,0.9081670091785268,7022213.1208,8928979.824746666,2026-08-05,2026-09-03,pieverse,Pieverse,2026-08-05,2026-09-03,29.0,0.14140302898550683,0.10837046938027153,0.09280676711704879,0.06019876910017013,19.553977108599693,-3.789388122908272,-3.8601594287877985
PIPPIN,kept,kept_cap_le_cutoff,200000000.0,20111296.0,0.17366449144202342,0.0498360250023032,1.2483871115928582,0.1123055790816326,0.1123055790816326,0.05887066182027936,False,False,5648314.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,pippin,PIPPIN-USDT-SWAP,PIPPINUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,pippin,markets_max_mcap,1,pippin,4975065.0,20111296.0,,30,30,30,30,0.19805571942063477,0.5407333519384763,3492617.99208,3983157.197761333,2026-08-05,2026-09-03,pippin,pippin,2026-08-05,2026-09-03,29.0,0.1123055790816326,0.0009227859033528686,0.05887066182027936,0.0001369363932646419,16.816792205221788,-1.7506300512611754,-2.9990171628540336
PLUME,kept,kept_cap_le_cutoff,200000000.0,93730773.0,0.0463156648016495,0.03070758496451268,0.4109705451945862,0.1326213235294122,0.1326213235294122,0.07978182928182947,False,False,5426351.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,plume,PLUME-USDT-SWAP,PLUMEUSDT,1e-06,1.0,1.0,1e-06,1.0,1.0,5,yes,Plume,markets_max_mcap,1,plume,8664041.0,93730773.0,,30,30,30,30,0.05676960334984186,0.4972173000772997,4341203.0638675,5321058.804884066,2026-08-05,2026-09-03,plume,Plume,2026-08-05,2026-09-03,29.0,0.05292637917637991,0.1326213235294122,0.00741526243524951,0.07978182928182947,18.355937113781376,-3.0722750424625156,-3.483245587657102
PNUT,kept,kept_cap_le_cutoff,200000000.0,50400979.0,0.06375615957717805,0.03732629236035757,0.5353678328397047,0.05588981818181899,0.05588981818181899,0.024212713904184887,False,False,7443593.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,peanut-the-squirrel,PNUT-USDT-SWAP,PNUTUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Peanut the Squirrel,markets_max_mcap,4,"peanut-the-squirrel,peanut-3,pnut,pnut-the-squirrel",9083300.0,50400979.0,,30,30,30,30,0.10312570759996546,1.1094291507911636,3213372.8599699996,5197636.623106,2026-08-05,2026-09-03,peanut-the-squirrel,Peanut the Squirrel,2026-08-05,2026-09-03,29.0,0.0469919183428406,0.05588981818181899,0.019361189521379007,0.024212713904184887,17.735521157456116,-2.752689478792613,-3.2880573116323175
POL,dropped,dropped_large_cap,200000000.0,1011941290.0,0.010726994094143544,0.014526765263866738,-0.30322945109459365,0.107890044006506,0.107890044006506,0.08339890465834952,False,False,8967938.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,polygon-ecosystem-token,POL-USDT-SWAP,POLUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,no,POL (ex-MATIC),override,4,"polygon-ecosystem-token,anubis-bridged-pol-anubis,katana-bridged-pol-katana,proof-of-liquidity",64291782.0,1011941290.0,,30,30,30,30,0.017408912216798668,1.088365689339178,10855088.24145,17616797.086163998,2026-08-05,2026-09-03,polygon-ecosystem-token,POL (ex-MATIC),2026-08-05,2026-09-03,29.0,0.0267491919732449,0.107890044006506,0.01200981376405772,0.08339890465834952,20.735136392294827,-4.534991901926935,-4.231762450832341
POPCAT,kept,kept_cap_le_cutoff,200000000.0,53127369.0,0.03673079699965944,0.036712741325369926,0.0004916885832315643,0.15962430107526906,0.15962430107526906,0.10496989475222962,False,True,5222659.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,popcat,POPCAT-USDT-SWAP,POPCATUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Popcat,markets_max_mcap,1,popcat,10067559.0,53127369.0,,30,30,30,30,0.06504503884614225,1.0151699271444172,1951410.605865,3455671.7803983334,2026-08-05,2026-09-03,popcat,Popcat,2026-08-05,2026-09-03,29.0,-0.02211357529986691,0.15962430107526906,-0.04735929262279578,0.10496989475222962,17.788202777155796,-3.304139720511504,-3.3046314090947355
PROVE,kept,kept_cap_le_cutoff,200000000.0,35201517.0,0.03021887259432598,0.041788357825392725,-0.3241511302715976,0.13520213429256608,0.13520213429256608,0.1286713804322563,False,False,1888843.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,succinct,PROVE-USDT-SWAP,PROVEUSDT,0.0001,1.0,1.0,0.0001,1.0,1.0,5,yes,Succinct,markets_max_mcap,1,succinct,4365156.0,35201517.0,,30,30,30,30,0.033404168538532016,0.4161764317010145,1063750.15735,1175877.4066799998,2026-08-05,2026-09-03,succinct,Succinct,2026-08-05,2026-09-03,29.0,0.13520213429256608,0.00026267194323129886,0.1286713804322563,-0.059457505179681194,17.376599736230602,-3.499288629440799,-3.1751374991692014
PYTH,dropped,dropped_large_cap,200000000.0,441345036.0,0.008364346402890096,0.018860217260460423,-0.813076600136676,0.1238117497773821,0.1238117497773821,0.08148913633461047,False,False,6701982.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,pyth-network,PYTH-USDT-SWAP,PYTHUSDT,1e-05,1.0,1.0,1e-05,1.0,1.0,5,yes,Pyth Network,markets_max_mcap,1,pyth-network,62010002.0,441345036.0,,30,30,30,30,0.012244034012287689,0.8200672659613991,3691562.7643,5403843.631938334,2026-08-05,2026-09-03,pyth-network,Pyth Network,2026-08-05,2026-09-03,29.0,0.1238117497773821,0.0008629771969614033,0.08148913633461047,-0.0205844180957429,19.905337522057874,-4.7837770823372,-3.970700482200524
QTUM,kept,kept_cap_le_cutoff,200000000.0,91950865.0,0.0066251772302522655,0.030893364879810887,-1.5396643087868034,0.062094282941033245,0.062094282941033245,0.028424718397997557,False,False,3372047.0,True,2026-07-22T11:05:00Z,2026-08-27T11:40:00Z,ok,True,qtum,QTUM-USDT-SWAP,QTUMUSDT,0.0001,1.0,1.0,0.0001,0.1,0.1,5,yes,Qtum,markets_max_mcap,1,qtum,3114487.0,91950865.0,,30,30,30,30,0.0085724942932692,0.8591425487116653,609190.7771000001,788248.2654736665,2026-08-05,2026-09-03,qtum,Qtum,2026-08-05,2026-09-03,29.0,0.062094282941033245,0.05722342428376563,0.028424718397997557,0.015285568685877217,18.336764916256925,-5.016878155731481,-3.477213846944678
